revenue|sales|city
1592869|4|Cambridge
1575899|3|Cambridge
1772962|1|Cambridge
956732|4|Durham
1178615|1|Durham
181311|3|London
1260069|4|Durham
310141|4|London
1782958|2|Cambridge
202317|4|London
446716|4|London
316948|3|London
1104680|3|Durham
656137|3|Oxford
96859|3|London
1343508|2|Durham
1193218|4|Durham
1740886|3|Cambridge
874183|4|Oxford
200301|3|London
119487|3|London
254927|4|London
311583|3|London
1298628|3|Durham
534668|3|Oxford
1143642|2|Durham
817502|2|Oxford
963186|4|Durham
830713|3|Oxford
1784654|1|Cambridge
1209317|3|Durham
1793474|4|Cambridge
1207933|2|Durham
270565|1|London
696001|2|Oxford
1391835|3|Cambridge
257360|3|London
1483642|4|Cambridge
1586139|3|Cambridge
122137|3|London
922639|3|Durham
1002844|4|Durham
85700|4|London
1626897|1|Cambridge
1250892|4|Durham
1446164|3|Cambridge
238220|2|London
35195|3|London
1602031|1|Cambridge
373915|2|London
1762118|3|Cambridge
413946|1|London
498107|4|Oxford
1686521|3|Cambridge
441979|1|London
1624371|3|Cambridge
347031|3|London
1738482|4|Cambridge
1194748|3|Durham
235150|3|London
1655256|1|Cambridge
775525|3|Oxford
1167587|4|Durham
342007|1|London
1242466|3|Durham
195187|4|London
900949|1|Durham
1613520|3|Cambridge
1525999|1|Cambridge
509826|3|Oxford
738030|3|Oxford
895130|3|Oxford
1648893|3|Cambridge
1221323|3|Durham
510019|3|Oxford
1621221|2|Cambridge
381655|3|London
711881|4|Oxford
1603405|3|Cambridge
838731|3|Oxford
569772|3|Oxford
1550959|3|Cambridge
964568|4|Durham
813491|3|Oxford
462881|4|Oxford
700892|2|Oxford
747006|3|Oxford
85378|4|London
1375169|3|Cambridge
1064180|4|Durham
1104512|1|Durham
5679|3|London
1331846|3|Durham
1743172|3|Cambridge
1399702|2|Cambridge
868720|3|Oxford
859854|3|Oxford
1756277|3|Cambridge
703732|3|Oxford
1367124|2|Cambridge
428297|3|London
137008|2|London
1426615|1|Cambridge
1305849|2|Durham
627358|4|Oxford
1026315|3|Durham
1529004|3|Cambridge
1090558|1|Durham
1219649|4|Durham
1611330|2|Cambridge
439371|1|London
1734985|2|Cambridge
239497|3|London
1588201|3|Cambridge
1063557|4|Durham
219879|3|London
887138|3|Oxford
1048262|4|Durham
1227379|2|Durham
1307702|4|Durham
345034|3|London
899109|1|Durham
18855|4|London
617978|2|Oxford
1786515|3|Cambridge
983558|3|Durham
546402|3|Oxford
357034|3|London
901098|3|Durham
1579343|3|Cambridge
1118764|3|Durham
1324404|3|Durham
966026|1|Durham
382447|4|London
280838|4|London
1325389|2|Durham
1769224|3|Cambridge
1375112|3|Cambridge
1301036|3|Durham
842035|3|Oxford
996198|3|Durham
1744815|3|Cambridge
268865|3|London
692267|3|Oxford
1022894|2|Durham
1170500|1|Durham
889094|2|Oxford
1478117|3|Cambridge
1723325|2|Cambridge
979012|3|Durham
1749449|3|Cambridge
1217262|4|Durham
394243|3|London
1465008|4|Cambridge
486786|2|Oxford
521444|3|Oxford
1143298|3|Durham
1180339|2|Durham
855028|2|Oxford
1562193|3|Cambridge
899986|4|Durham
804621|3|Oxford
1728377|3|Cambridge
1325228|3|Durham
855590|1|Oxford
1564574|3|Cambridge
180431|3|London
649990|4|Oxford
1577408|2|Cambridge
391289|4|London
227393|3|London
893042|4|Oxford
152584|3|London
635886|3|Oxford
642065|3|Oxford
1540156|4|Cambridge
530453|3|Oxford
584852|4|Oxford
782790|4|Oxford
1526564|4|Cambridge
590261|3|Oxford
72227|4|London
1029249|3|Durham
1546683|4|Cambridge
148091|3|London
1097267|4|Durham
1514537|4|Cambridge
420326|3|London
1115608|2|Durham
1581552|3|Cambridge
370214|3|London
756600|3|Oxford
421322|3|London
31102|3|London
1693959|3|Cambridge
985722|3|Durham
294437|2|London
1465058|3|Cambridge
173025|3|London
482588|3|Oxford
1428136|3|Cambridge
710073|4|Oxford
265287|3|London
1153601|2|Durham
1437992|3|Cambridge
906332|3|Durham
614170|1|Oxford
1494111|2|Cambridge
167311|2|London
1027734|3|Durham
1469066|4|Cambridge
1349587|1|Cambridge
843796|3|Oxford
833778|3|Oxford
417219|2|London
109912|4|London
1788204|3|Cambridge
1402474|4|Cambridge
1722471|3|Cambridge
477731|3|Oxford
1367298|3|Cambridge
17172|3|London
47321|2|London
1751580|3|Cambridge
1754520|3|Cambridge
547795|3|Oxford
200284|3|London
135747|3|London
1749733|2|Cambridge
811842|1|Oxford
1601880|4|Cambridge
1675899|3|Cambridge
1449556|3|Cambridge
458170|2|Oxford
770220|3|Oxford
709139|3|Oxford
1671990|3|Cambridge
43574|3|London
1151303|1|Durham
303429|3|London
1310572|3|Durham
143412|2|London
1493997|3|Cambridge
1546336|3|Cambridge
1188836|2|Durham
1214069|2|Durham
587749|4|Oxford
586138|2|Oxford
1015398|3|Durham
684418|3|Oxford
657789|2|Oxford
1079719|4|Durham
66658|2|London
944273|4|Durham
1433166|2|Cambridge
244799|3|London
575693|2|Oxford
1436868|2|Cambridge
284204|3|London
49689|4|London
1222629|3|Durham
498355|3|Oxford
493662|2|Oxford
1463832|3|Cambridge
881047|3|Oxford
1615875|3|Cambridge
937001|3|Durham
19876|3|London
1494158|3|Cambridge
587708|3|Oxford
1617167|1|Cambridge
917146|3|Durham
353183|3|London
1263862|3|Durham
980250|3|Durham
1342350|4|Durham
1578449|2|Cambridge
813088|3|Oxford
1685022|3|Cambridge
71264|2|London
604454|4|Oxford
1120990|4|Durham
1496921|4|Cambridge
61584|3|London
53399|2|London
1643032|3|Cambridge
1544678|4|Cambridge
116218|3|London
1181407|4|Durham
313362|3|London
761774|2|Oxford
1255442|2|Durham
1547658|3|Cambridge
177319|2|London
1060776|3|Durham
1180157|4|Durham
580484|1|Oxford
1719926|3|Cambridge
461916|3|Oxford
272100|3|London
1479072|4|Cambridge
1026172|4|Durham
793780|1|Oxford
450832|3|Oxford
1737249|3|Cambridge
1681355|2|Cambridge
1781778|3|Cambridge
1407392|4|Cambridge
1671491|2|Cambridge
1039418|3|Durham
16821|3|London
614375|3|Oxford
459888|3|Oxford
1302125|2|Durham
1280116|3|Durham
417468|4|London
529684|3|Oxford
1368938|2|Cambridge
1625587|3|Cambridge
1092389|4|Durham
55732|2|London
1047901|3|Durham
346784|3|London
983896|2|Durham
931897|4|Durham
1420800|3|Cambridge
1677642|4|Cambridge
695948|3|Oxford
1665301|3|Cambridge
1394976|2|Cambridge
1194909|3|Durham
1498619|2|Cambridge
913830|2|Durham
144528|4|London
567420|3|Oxford
7085|2|London
227465|4|London
1050282|3|Durham
647324|4|Oxford
1441786|4|Cambridge
328313|3|London
1592589|3|Cambridge
394159|4|London
674639|1|Oxford
741942|1|Oxford
614851|3|Oxford
587703|3|Oxford
185707|3|London
170412|3|London
320857|1|London
1073542|3|Durham
838662|3|Oxford
312205|3|London
1179359|3|Durham
1392543|4|Cambridge
227491|3|London
1552193|3|Cambridge
353608|2|London
1177910|3|Durham
119634|2|London
131336|4|London
627629|1|Oxford
1732108|2|Cambridge
1435278|3|Cambridge
1792443|3|Cambridge
921571|3|Durham
1652084|1|Cambridge
1063911|1|Durham
424346|2|London
1016294|2|Durham
1011404|3|Durham
755562|3|Oxford
553703|3|Oxford
597811|3|Oxford
1566934|1|Cambridge
217076|2|London
1682398|4|Cambridge
1024144|2|Durham
418780|2|London
893926|2|Oxford
1390816|4|Cambridge
674168|3|Oxford
1344797|3|Durham
1301902|3|Durham
221034|3|London
1240238|4|Durham
358718|3|London
1337946|3|Durham
726266|3|Oxford
790494|3|Oxford
1047055|3|Durham
813520|3|Oxford
1759417|3|Cambridge
509022|4|Oxford
477973|3|Oxford
1249969|2|Durham
1509086|4|Cambridge
1283961|3|Durham
1672851|2|Cambridge
1700121|2|Cambridge
99050|3|London
1446297|1|Cambridge
1684838|3|Cambridge
122807|3|London
69744|3|London
1384063|4|Cambridge
1182918|3|Durham
1141550|2|Durham
344460|2|London
92359|4|London
1387930|3|Cambridge
1679309|1|Cambridge
20498|3|London
1131378|3|Durham
143130|2|London
384111|4|London
28460|2|London
443615|4|London
1121253|2|Durham
780689|2|Oxford
390724|3|London
1139727|2|Durham
953773|3|Durham
110503|1|London
792485|3|Oxford
1060206|4|Durham
796055|4|Oxford
187016|2|London
743989|1|Oxford
1101358|4|Durham
1128988|3|Durham
1462697|3|Cambridge
1361300|3|Cambridge
915937|3|Durham
1078726|2|Durham
1145310|4|Durham
1284792|4|Durham
1769971|3|Cambridge
1683442|4|Cambridge
1514173|4|Cambridge
1275543|2|Durham
1679999|3|Cambridge
756422|3|Oxford
92595|2|London
1051866|3|Durham
526281|2|Oxford
1556482|3|Cambridge
1441122|2|Cambridge
257892|3|London
467295|3|Oxford
510487|3|Oxford
465700|4|Oxford
1227476|3|Durham
1243460|3|Durham
379321|1|London
933289|2|Durham
1404507|3|Cambridge
1345951|4|Durham
1428771|3|Cambridge
1729961|3|Cambridge
1278989|3|Durham
1003763|2|Durham
71412|4|London
718676|2|Oxford
1710401|1|Cambridge
517204|3|Oxford
1382767|3|Cambridge
1743174|3|Cambridge
1607985|1|Cambridge
62667|3|London
39475|3|London
1482514|1|Cambridge
631517|4|Oxford
64728|2|London
1575403|3|Cambridge
1727543|4|Cambridge
1717565|3|Cambridge
817896|3|Oxford
147011|3|London
1361204|2|Cambridge
1216029|3|Durham
1253648|3|Durham
172663|3|London
697337|3|Oxford
219763|3|London
906851|4|Durham
1466233|3|Cambridge
462165|2|Oxford
863949|3|Oxford
960568|3|Durham
579710|2|Oxford
209323|2|London
472179|3|Oxford
555823|3|Oxford
443616|3|London
1436248|4|Cambridge
798417|4|Oxford
260818|4|London
116960|3|London
1385709|1|Cambridge
229085|3|London
266537|2|London
1320991|3|Durham
1105349|1|Durham
80422|4|London
941570|3|Durham
1581153|2|Cambridge
1689809|3|Cambridge
65469|3|London
660885|2|Oxford
1526078|3|Cambridge
1460328|1|Cambridge
299591|2|London
1113550|3|Durham
489869|3|Oxford
484597|3|Oxford
489113|2|Oxford
1154200|4|Durham
555997|3|Oxford
1639817|1|Cambridge
490070|1|Oxford
488017|2|Oxford
1620965|3|Cambridge
766542|3|Oxford
1514457|2|Cambridge
1423040|2|Cambridge
968291|3|Durham
1388898|1|Cambridge
675356|3|Oxford
1321896|4|Durham
930542|3|Durham
417035|3|London
1562182|3|Cambridge
43848|3|London
1481076|1|Cambridge
989449|3|Durham
1256015|4|Durham
223538|4|London
418776|3|London
172849|3|London
708672|3|Oxford
1242449|2|Durham
181821|2|London
79729|4|London
370266|1|London
688366|2|Oxford
1404048|3|Cambridge
1219629|3|Durham
16648|3|London
162170|3|London
1406429|3|Cambridge
1741462|2|Cambridge
1448902|2|Cambridge
1057518|4|Durham
1018010|4|Durham
13216|3|London
1473367|3|Cambridge
1195010|3|Durham
1101782|3|Durham
443442|3|London
686710|3|Oxford
769990|4|Oxford
1755690|4|Cambridge
134409|3|London
1669957|3|Cambridge
1243192|3|Durham
1231660|3|Durham
1558310|2|Cambridge
2610|4|London
962535|3|Durham
1574965|3|Cambridge
1281290|3|Durham
1648681|3|Cambridge
1660724|4|Cambridge
226329|1|London
357289|4|London
112235|3|London
999519|3|Durham
657826|3|Oxford
1255350|3|Durham
768302|4|Oxford
1213640|4|Durham
127826|3|London
1213970|3|Durham
74314|3|London
203727|4|London
1458053|2|Cambridge
1790203|3|Cambridge
1575454|2|Cambridge
1417708|3|Cambridge
881802|3|Oxford
519381|1|Oxford
1401759|3|Cambridge
1686078|1|Cambridge
341408|3|London
865908|3|Oxford
1575662|3|Cambridge
412934|4|London
480236|2|Oxford
1012414|3|Durham
1780946|2|Cambridge
290721|3|London
835071|3|Oxford
933496|3|Durham
1320113|3|Durham
987871|3|Durham
1448592|4|Cambridge
1246356|3|Durham
70253|4|London
1032128|1|Durham
485484|3|Oxford
1431088|1|Cambridge
585126|3|Oxford
829082|1|Oxford
256217|3|London
1058326|3|Durham
1396884|2|Cambridge
1540427|1|Cambridge
1237112|3|Durham
109768|3|London
1737200|3|Cambridge
1228586|3|Durham
497586|3|Oxford
1328830|1|Durham
1527098|4|Cambridge
684762|3|Oxford
610338|2|Oxford
1678162|3|Cambridge
348918|3|London
1627679|3|Cambridge
1658890|3|Cambridge
546470|2|Oxford
392369|3|London
1345850|3|Durham
75816|3|London
1252849|2|Durham
328392|1|London
805592|3|Oxford
620840|3|Oxford
818118|3|Oxford
380724|2|London
112936|3|London
732217|3|Oxford
621543|2|Oxford
1558597|3|Cambridge
289213|3|London
1085264|3|Durham
502918|3|Oxford
1359090|3|Cambridge
833933|2|Oxford
227593|4|London
1774622|3|Cambridge
1704511|3|Cambridge
1688162|3|Cambridge
1452238|3|Cambridge
878919|4|Oxford
1782867|2|Cambridge
816876|3|Oxford
1208577|3|Durham
499718|4|Oxford
1014704|2|Durham
102718|2|London
477193|3|Oxford
1302038|2|Durham
1310531|2|Durham
380933|3|London
1035617|3|Durham
450468|3|Oxford
1677440|4|Cambridge
1619284|4|Cambridge
222964|3|London
1525910|4|Cambridge
97145|3|London
1166977|4|Durham
141391|1|London
512177|3|Oxford
594010|4|Oxford
1757942|4|Cambridge
871084|2|Oxford
1353996|3|Cambridge
1722284|2|Cambridge
490479|4|Oxford
1307304|1|Durham
956437|4|Durham
568091|2|Oxford
1114881|3|Durham
1311281|3|Durham
518925|2|Oxford
1111008|3|Durham
843499|3|Oxford
758999|1|Oxford
807336|4|Oxford
326897|2|London
14857|3|London
589136|3|Oxford
1514045|3|Cambridge
512324|3|Oxford
995498|1|Durham
814953|3|Oxford
710115|3|Oxford
70582|1|London
103924|3|London
321060|4|London
1181811|2|Durham
1785973|3|Cambridge
1251178|3|Durham
1040922|3|Durham
714857|2|Oxford
356345|4|London
1687483|3|Cambridge
1451339|2|Cambridge
229954|2|London
1536319|3|Cambridge
616466|3|Oxford
686319|3|Oxford
1047484|4|Durham
1334763|4|Durham
1117296|4|Durham
1791440|3|Cambridge
97451|1|London
1322114|3|Durham
1747711|3|Cambridge
1015111|4|Durham
1594102|4|Cambridge
1792824|3|Cambridge
494355|3|Oxford
799052|2|Oxford
1740492|1|Cambridge
1024125|4|Durham
385199|2|London
237608|3|London
599533|3|Oxford
678484|3|Oxford
1672769|3|Cambridge
1164244|4|Durham
1045665|2|Durham
1108232|3|Durham
570845|3|Oxford
805243|4|Oxford
1255721|3|Durham
758201|4|Oxford
864772|3|Oxford
1769580|3|Cambridge
419848|1|London
437421|4|London
75704|3|London
133187|3|London
864038|3|Oxford
420424|3|London
1132250|3|Durham
142981|3|London
782777|2|Oxford
456554|4|Oxford
82267|3|London
1268812|3|Durham
1583988|3|Cambridge
351173|3|London
164023|1|London
433313|3|London
271039|4|London
178370|4|London
966201|3|Durham
847420|3|Oxford
288026|1|London
529477|3|Oxford
909358|4|Durham
412620|3|London
1125524|3|Durham
442853|3|London
1470301|1|Cambridge
196882|4|London
908786|3|Durham
806928|2|Oxford
631781|2|Oxford
603620|4|Oxford
1677404|3|Cambridge
944577|2|Durham
1793099|4|Cambridge
453536|3|Oxford
86117|3|London
374896|3|London
1538367|3|Cambridge
84219|4|London
1700843|4|Cambridge
796007|3|Oxford
1192099|4|Durham
1089624|3|Durham
1289670|3|Durham
680052|2|Oxford
570354|3|Oxford
289230|2|London
84576|3|London
1352000|4|Cambridge
5270|4|London
1005345|4|Durham
1521518|3|Cambridge
865577|3|Oxford
240941|3|London
1125060|4|Durham
1542416|2|Cambridge
1083716|3|Durham
617867|3|Oxford
947942|2|Durham
930541|1|Durham
66620|3|London
277668|3|London
414058|3|London
697300|2|Oxford
305151|3|London
471541|2|Oxford
421790|3|London
1404867|3|Cambridge
1280790|2|Durham
1030661|3|Durham
137938|4|London
1771760|3|Cambridge
1692440|2|Cambridge
181994|4|London
935347|2|Durham
1335803|3|Durham
1071446|2|Durham
155381|4|London
774339|1|Oxford
301949|3|London
1627323|2|Cambridge
991880|3|Durham
678074|3|Oxford
347586|2|London
700007|4|Oxford
1420566|4|Cambridge
1125309|3|Durham
1199333|3|Durham
1174262|1|Durham
163027|2|London
817718|3|Oxford
954975|2|Durham
1223011|1|Durham
1156627|3|Durham
965232|3|Durham
1159110|4|Durham
213681|3|London
1412527|3|Cambridge
454739|4|Oxford
669032|3|Oxford
1640276|4|Cambridge
23470|3|London
1177743|3|Durham
161050|3|London
747595|4|Oxford
1446357|1|Cambridge
1053594|3|Durham
234426|4|London
158929|4|London
238963|3|London
1501398|4|Cambridge
539239|4|Oxford
1528114|1|Cambridge
1177612|3|Durham
1429796|2|Cambridge
850635|2|Oxford
703074|3|Oxford
1762623|3|Cambridge
1449450|4|Cambridge
167578|1|London
1088196|3|Durham
460074|3|Oxford
507458|2|Oxford
495424|1|Oxford
66778|4|London
329081|3|London
1465729|3|Cambridge
35756|3|London
87668|3|London
807144|2|Oxford
1015511|4|Durham
1778257|1|Cambridge
601786|3|Oxford
1720106|3|Cambridge
1543066|3|Cambridge
333861|4|London
1195887|4|Durham
120179|2|London
695490|3|Oxford
1364253|2|Cambridge
939206|2|Durham
1335071|3|Durham
776608|2|Oxford
1041786|3|Durham
1607993|3|Cambridge
175280|2|London
1388714|4|Cambridge
1057077|3|Durham
1027529|2|Durham
1080653|3|Durham
1050204|2|Durham
754261|3|Oxford
943117|3|Durham
1207681|2|Durham
1757257|3|Cambridge
1052379|3|Durham
1100661|3|Durham
1759989|3|Cambridge
479822|4|Oxford
1457787|3|Cambridge
1596092|4|Cambridge
1066190|3|Durham
778652|4|Oxford
1302461|3|Durham
1026901|1|Durham
108448|3|London
417353|3|London
1653538|2|Cambridge
659841|1|Oxford
10823|3|London
1456295|3|Cambridge
290156|4|London
1109|3|London
1266199|3|Durham
711058|2|Oxford
193490|3|London
416732|3|London
1022431|2|Durham
1081359|3|Durham
1621585|3|Cambridge
583076|2|Oxford
548315|2|Oxford
486156|3|Oxford
1451277|3|Cambridge
566588|1|Oxford
1765368|2|Cambridge
131766|3|London
432296|3|London
1625913|3|Cambridge
69289|3|London
69266|1|London
1128278|3|Durham
768418|2|Oxford
184623|4|London
760310|3|Oxford
78592|3|London
1270692|3|Durham
17030|4|London
1131328|3|Durham
1005257|4|Durham
1743859|3|Cambridge
180135|3|London
1762868|4|Cambridge
784199|1|Oxford
1483733|4|Cambridge
1487545|3|Cambridge
1721179|2|Cambridge
1119260|1|Durham
1135501|2|Durham
1614843|2|Cambridge
680456|3|Oxford
644430|3|Oxford
1044928|3|Durham
16796|3|London
1465282|3|Cambridge
695741|2|Oxford
567223|3|Oxford
1230798|3|Durham
1035006|3|Durham
1216284|4|Durham
1002643|1|Durham
472340|4|Oxford
916530|3|Durham
648504|2|Oxford
572440|4|Oxford
1235849|3|Durham
1279573|2|Durham
1498956|4|Cambridge
580721|3|Oxford
568395|3|Oxford
459480|2|Oxford
1413543|3|Cambridge
513623|3|Oxford
375209|3|London
514461|3|Oxford
526190|3|Oxford
1283172|3|Durham
783502|4|Oxford
1054054|2|Durham
1157120|2|Durham
28889|4|London
119486|4|London
1777604|3|Cambridge
1111414|1|Durham
428561|2|London
1451672|4|Cambridge
1390773|3|Cambridge
581124|4|Oxford
1249286|3|Durham
690233|4|Oxford
1493175|3|Cambridge
154992|3|London
1508865|3|Cambridge
214848|3|London
199235|3|London
707045|3|Oxford
867236|2|Oxford
1331930|1|Durham
263236|4|London
573725|1|Oxford
1535285|3|Cambridge
120507|1|London
79656|3|London
1124424|1|Durham
755584|3|Oxford
1695072|3|Cambridge
434917|3|London
1215322|4|Durham
887879|2|Oxford
809934|1|Oxford
150664|4|London
850109|1|Oxford
1176215|1|Durham
755071|1|Oxford
962009|3|Durham
982120|3|Durham
1166970|3|Durham
631942|4|Oxford
1760129|2|Cambridge
882313|4|Oxford
1138632|3|Durham
1287169|4|Durham
1433070|3|Cambridge
649145|3|Oxford
721188|2|Oxford
877941|4|Oxford
1176191|4|Durham
1476034|2|Cambridge
658501|2|Oxford
8279|3|London
1584516|2|Cambridge
1579819|4|Cambridge
1734140|3|Cambridge
361344|2|London
1625495|2|Cambridge
273421|3|London
1648548|2|Cambridge
232969|3|London
486465|3|Oxford
1643189|3|Cambridge
823999|3|Oxford
1082377|1|Durham
856334|4|Oxford
301875|3|London
1198504|2|Durham
1740042|3|Cambridge
1408634|1|Cambridge
323099|3|London
1285880|3|Durham
1594836|3|Cambridge
56204|4|London
491161|2|Oxford
179137|2|London
1113685|4|Durham
1721463|3|Cambridge
527457|3|Oxford
1658071|2|Cambridge
1504170|3|Cambridge
1012456|2|Durham
1472749|3|Cambridge
873722|3|Oxford
1654202|3|Cambridge
29414|3|London
163199|3|London
1651159|1|Cambridge
1178246|1|Durham
146832|3|London
672444|2|Oxford
1448096|3|Cambridge
1359211|1|Cambridge
17005|3|London
141790|3|London
784860|2|Oxford
524775|2|Oxford
50263|3|London
311560|3|London
963692|3|Durham
243516|3|London
1260565|3|Durham
746258|4|Oxford
6456|3|London
410256|1|London
1636696|4|Cambridge
1324366|4|Durham
1265634|1|Durham
1567959|3|Cambridge
1155835|3|Durham
1102610|2|Durham
1552556|4|Cambridge
1016056|4|Durham
938098|3|Durham
1076223|3|Durham
1377860|1|Cambridge
935426|4|Durham
1208614|3|Durham
585853|3|Oxford
1431950|4|Cambridge
1476948|4|Cambridge
429711|4|London
953079|2|Durham
38107|3|London
159978|3|London
736609|4|Oxford
514133|2|Oxford
853140|3|Oxford
1682815|3|Cambridge
71967|2|London
410060|2|London
290325|3|London
656391|2|Oxford
404901|2|London
1596198|4|Cambridge
1183678|3|Durham
1526853|3|Cambridge
1634146|3|Cambridge
1768617|3|Cambridge
1414120|4|Cambridge
731738|4|Oxford
546941|3|Oxford
227232|3|London
626872|3|Oxford
1099954|3|Durham
593108|4|Oxford
27847|1|London
1291447|4|Durham
106048|3|London
1630187|3|Cambridge
201003|2|London
1578876|3|Cambridge
992486|2|Durham
1179271|3|Durham
933497|1|Durham
329712|4|London
710709|3|Oxford
1122082|3|Durham
761800|3|Oxford
1049545|1|Durham
270768|4|London
317679|3|London
1244825|4|Durham
1252556|3|Durham
1088276|3|Durham
1197297|3|Durham
608596|1|Oxford
642610|3|Oxford
936571|3|Durham
756191|3|Oxford
1552359|3|Cambridge
466158|2|Oxford
1126411|4|Durham
1158725|3|Durham
1265224|3|Durham
1730095|3|Cambridge
232679|3|London
970709|4|Durham
1626287|3|Cambridge
196360|4|London
140048|2|London
1626012|3|Cambridge
744649|2|Oxford
573792|4|Oxford
414491|2|London
422413|3|London
1475096|2|Cambridge
967453|2|Durham
1476308|3|Cambridge
56265|1|London
1062481|4|Durham
1445630|3|Cambridge
398467|3|London
1725600|3|Cambridge
1137362|4|Durham
426148|2|London
538015|4|Oxford
914339|4|Durham
685741|1|Oxford
297008|2|London
1003147|2|Durham
540602|3|Oxford
1232637|4|Durham
1011611|3|Durham
748911|2|Oxford
148792|4|London
1777495|3|Cambridge
